cpmPriceInEuro;semanticSegmentProviderId;semanticSegmentTypeId;semanticSegmentName;description;parentId;parentIds;isRoot;hasChildren;semanticSegmentId;semanticSegmentProviderName;semanticSegmentTypeName;semanticSegmentNameClean;levels
1.5;20;18;OTT-CTV : Channel Category : Sports : AmericanFootball;;22743.0;[22743];False;False;22707;peer39;ott-ctv;channel category : sports : americanfootball;['channel category', 'sports', 'americanfootball']
1.5;20;18;OTT-CTV : Channel Category : Sports : Baseball;;22743.0;[22743];False;False;22708;peer39;ott-ctv;channel category : sports : baseball;['channel category', 'sports', 'baseball']
1.5;20;18;OTT-CTV : Channel Category : Sports : Boxing;;22743.0;[22743];False;False;22709;peer39;ott-ctv;channel category : sports : boxing;['channel category', 'sports', 'boxing']
1.5;20;18;OTT-CTV : Channel Category : Sports : Golf;;22743.0;[22743];False;False;22710;peer39;ott-ctv;channel category : sports : golf;['channel category', 'sports', 'golf']
1.5;20;18;OTT-CTV : Channel Category : Sports : Hockey;;22743.0;[22743];False;False;22711;peer39;ott-ctv;channel category : sports : hockey;['channel category', 'sports', 'hockey']
1.5;20;18;OTT-CTV : Channel Category : Sports : Poker;;22743.0;[22743];False;False;22712;peer39;ott-ctv;channel category : sports : poker;['channel category', 'sports', 'poker']
1.5;20;18;OTT-CTV : Channel Category : Sports : Polo;;22743.0;[22743];False;False;22713;peer39;ott-ctv;channel category : sports : polo;['channel category', 'sports', 'polo']
1.5;20;18;OTT-CTV : Channel Category : Sports : Wrestling;;22743.0;[22743];False;False;22714;peer39;ott-ctv;channel category : sports : wrestling;['channel category', 'sports', 'wrestling']
1.5;20;18;OTT-CTV : Channel Category : Supernatural;;22660.0;[22660];False;False;22715;peer39;ott-ctv;channel category : supernatural;['channel category', 'supernatural']
1.5;20;18;OTT-CTV : Channel Category : Teens;;22660.0;[22660];False;False;22716;peer39;ott-ctv;channel category : teens;['channel category', 'teens']
1.5;20;18;OTT-CTV : Channel Category : Travel;;22660.0;[22660];False;False;22717;peer39;ott-ctv;channel category : travel;['channel category', 'travel']
1.5;20;18;OTT-CTV : Channel Category : Weather;;22660.0;[22660];False;False;22718;peer39;ott-ctv;channel category : weather;['channel category', 'weather']
0.0;20;18;OTT-CTV : CTV_Demographics;;;;True;True;22719;peer39;ott-ctv;ctv_demographics;['ctv', 'demographics']
1.5;20;18;OTT-CTV : CTV_Demographics : Age;;22719.0;[22719];False;True;22720;peer39;ott-ctv;ctv_demographics : age;['ctv_demographics', 'age']
1.5;20;18;OTT-CTV : CTV_Demographics : Age : 0-18;;22720.0;[22720, 22719];False;False;22721;peer39;ott-ctv;ctv_demographics : age : 0-18;['ctv_demographics', 'age', '0-18']
1.5;20;18;OTT-CTV : CTV_Demographics : Age : 18-29;;22720.0;[22720, 22719];False;False;22722;peer39;ott-ctv;ctv_demographics : age : 18-29;['ctv_demographics', 'age', '18-29']
1.5;20;18;OTT-CTV : CTV_Demographics : Age : 30-44;;22720.0;[22720, 22719];False;False;22723;peer39;ott-ctv;ctv_demographics : age : 30-44;['ctv_demographics', 'age', '30-44']
1.5;20;18;OTT-CTV : CTV_Demographics : Age : 45+;;22720.0;[22720, 22719];False;False;22724;peer39;ott-ctv;ctv_demographics : age : 45+;['ctv_demographics', 'age', '45+']
1.5;20;18;OTT-CTV : CTV_Demographics : Gender;;22719.0;[22719];False;True;22725;peer39;ott-ctv;ctv_demographics : gender;['ctv_demographics', 'gender']
1.5;20;18;OTT-CTV : CTV_Demographics : Gender : Equally M & F oriented;;22725.0;[22725, 22719];False;False;22726;peer39;ott-ctv;ctv_demographics : gender : equally m & f oriented;['ctv_demographics', 'gender', 'equally m & f oriented']
1.5;20;18;OTT-CTV : CTV_Demographics : Gender : Female oriented;;22725.0;[22725, 22719];False;False;22727;peer39;ott-ctv;ctv_demographics : gender : female oriented;['ctv_demographics', 'gender', 'female oriented']
1.5;20;18;OTT-CTV : CTV_Demographics : Gender : Male oriented;;22725.0;[22725, 22719];False;False;22728;peer39;ott-ctv;ctv_demographics : gender : male oriented;['ctv_demographics', 'gender', 'male oriented']
0.0;20;18;OTT-CTV : Device_Platform;;;;True;True;22729;peer39;ott-ctv;device_platform;['device', 'platform']
1.5;20;18;OTT-CTV : Device_Platform : AirTV;;22729.0;[22729];False;False;22730;peer39;ott-ctv;device_platform : airtv;['device_platform', 'airtv']
1.5;20;18;OTT-CTV : Device_Platform : AmazonFireTV;;22729.0;[22729];False;False;22731;peer39;ott-ctv;device_platform : amazonfiretv;['device_platform', 'amazonfiretv']
1.5;20;18;OTT-CTV : Device_Platform : AppleTV;;22729.0;[22729];False;False;22732;peer39;ott-ctv;device_platform : appletv;['device_platform', 'appletv']
1.5;20;18;OTT-CTV : Device_Platform : Chromecast;;22729.0;[22729];False;False;22733;peer39;ott-ctv;device_platform : chromecast;['device_platform', 'chromecast']
1.5;20;18;OTT-CTV : Device_Platform : Hisense;;22729.0;[22729];False;False;22734;peer39;ott-ctv;device_platform : hisense;['device_platform', 'hisense']
1.5;20;18;OTT-CTV : Device_Platform : Nintendo Switch;;22729.0;[22729];False;False;22735;peer39;ott-ctv;device_platform : nintendo switch;['device_platform', 'nintendo switch']
1.5;20;18;OTT-CTV : Device_Platform : PlayStation;;22729.0;[22729];False;False;22736;peer39;ott-ctv;device_platform : playstation;['device_platform', 'playstation']
1.5;20;18;OTT-CTV : Device_Platform : Roku;;22729.0;[22729];False;False;22737;peer39;ott-ctv;device_platform : roku;['device_platform', 'roku']
1.5;20;18;OTT-CTV : Device_Platform : SamsungTV;;22729.0;[22729];False;False;22738;peer39;ott-ctv;device_platform : samsungtv;['device_platform', 'samsungtv']
1.5;20;18;OTT-CTV : Device_Platform : Tivo;;22729.0;[22729];False;False;22739;peer39;ott-ctv;device_platform : tivo;['device_platform', 'tivo']
1.5;20;18;OTT-CTV : Device_Platform : Vizio;;22729.0;[22729];False;False;22740;peer39;ott-ctv;device_platform : vizio;['device_platform', 'vizio']
1.5;20;18;OTT-CTV : Device_Platform : XBox;;22729.0;[22729];False;False;22741;peer39;ott-ctv;device_platform : xbox;['device_platform', 'xbox']
0.0;20;18;OTT-CTV : OTT-CTV Service;;;;True;True;22743;peer39;ott-ctv;service;['service']
1.5;20;18;OTT-CTV : OTT-CTV Service : 24 Flix;;22743.0;[22743];False;False;22746;peer39;ott-ctv;service : 24 flix;['service', '24 flix']
1.5;20;18;OTT-CTV : OTT-CTV Service : 6play;;22743.0;[22743];False;False;22744;peer39;ott-ctv;service : 6play;['service', '6play']
1.5;20;18;OTT-CTV : OTT-CTV Service : 7Plus;;22743.0;[22743];False;False;22745;peer39;ott-ctv;service : 7plus;['service', '7plus']
1.5;20;18;OTT-CTV : OTT-CTV Service : aha;;22743.0;[22743];False;False;22747;peer39;ott-ctv;service : aha;['service', 'aha']
1.5;20;18;OTT-CTV : OTT-CTV Service : AiryTV;;22743.0;[22743];False;False;22748;peer39;ott-ctv;service : airytv;['service', 'airytv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Allplay;;22743.0;[22743];False;False;25091;peer39;ott-ctv;service : allplay;['service', 'allplay']
1.5;20;18;OTT-CTV : OTT-CTV Service : amazon freevee;;22743.0;[22743];False;False;25092;peer39;ott-ctv;service : amazon freevee;['service', 'amazon freevee']
1.5;20;18;OTT-CTV : OTT-CTV Service : Amazon Prime Video;;22743.0;[22743];False;False;25093;peer39;ott-ctv;service : amazon prime video;['service', 'amazon prime video']
1.5;20;18;OTT-CTV : OTT-CTV Service : AppleTV;;22743.0;[22743];False;False;22749;peer39;ott-ctv;service : appletv;['service', 'appletv']
1.5;20;18;OTT-CTV : OTT-CTV Service : ARROW Player;;22743.0;[22743];False;False;31931;peer39;ott-ctv;service : arrow player;['service', 'arrow player']
1.5;20;18;OTT-CTV : OTT-CTV Service : Atmosphere;;22743.0;[22743];False;False;22750;peer39;ott-ctv;service : atmosphere;['service', 'atmosphere']
1.5;20;18;OTT-CTV : OTT-CTV Service : Atresplayer;;22743.0;[22743];False;False;22751;peer39;ott-ctv;service : atresplayer;['service', 'atresplayer']
1.5;20;18;OTT-CTV : OTT-CTV Service : AVO TV;;22743.0;[22743];False;False;25094;peer39;ott-ctv;service : avo tv;['service', 'avo tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : B1G+;;22743.0;[22743];False;False;25095;peer39;ott-ctv;service : b1g+;['service', 'b1g+']
1.5;20;18;OTT-CTV : OTT-CTV Service : Bein Sports;;22743.0;[22743];False;False;22752;peer39;ott-ctv;service : bein sports;['service', 'bein sports']
1.5;20;18;OTT-CTV : OTT-CTV Service : Binge;;22743.0;[22743];False;False;25096;peer39;ott-ctv;service : binge;['service', 'binge']
1.5;20;18;OTT-CTV : OTT-CTV Service : bouygues TV;;22743.0;[22743];False;False;22753;peer39;ott-ctv;service : bouygues tv;['service', 'bouygues tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Cablesat America;;22743.0;[22743];False;False;22754;peer39;ott-ctv;service : cablesat america;['service', 'cablesat america']
1.5;20;18;OTT-CTV : OTT-CTV Service : Canais Globo;;22743.0;[22743];False;False;25097;peer39;ott-ctv;service : canais globo;['service', 'canais globo']
1.5;20;18;OTT-CTV : OTT-CTV Service : Canela TV;;22743.0;[22743];False;False;21745;peer39;ott-ctv;service : canela tv;['service', 'canela tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : CBC GEM;;22743.0;[22743];False;False;25098;peer39;ott-ctv;service : cbc gem;['service', 'cbc gem']
1.5;20;18;OTT-CTV : OTT-CTV Service : Cinehouse;;22743.0;[22743];False;False;22755;peer39;ott-ctv;service : cinehouse;['service', 'cinehouse']
1.5;20;18;OTT-CTV : OTT-CTV Service : Cineverse;;22743.0;[22743];False;False;25100;peer39;ott-ctv;service : cineverse;['service', 'cineverse']
1.5;20;18;OTT-CTV : OTT-CTV Service : Crackle;;22743.0;[22743];False;False;22756;peer39;ott-ctv;service : crackle;['service', 'crackle']
1.5;20;18;OTT-CTV : OTT-CTV Service : CTV GO;;22743.0;[22743];False;False;25102;peer39;ott-ctv;service : ctv go;['service', 'ctv go']
1.5;20;18;OTT-CTV : OTT-CTV Service : Culture Forward TV;;22743.0;[22743];False;False;25103;peer39;ott-ctv;service : culture forward tv;['service', 'culture forward tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : de Live TV;;22743.0;[22743];False;False;22757;peer39;ott-ctv;service : de live tv;['service', 'de live tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : DingoTV;;22743.0;[22743];False;False;25104;peer39;ott-ctv;service : dingotv;['service', 'dingotv']
1.5;20;18;OTT-CTV : OTT-CTV Service : DIRECTV STREAM;;22743.0;[22743];False;False;22758;peer39;ott-ctv;service : directv stream;['service', 'directv stream']
1.5;20;18;OTT-CTV : OTT-CTV Service : Discovery Plus;;22743.0;[22743];False;False;25105;peer39;ott-ctv;service : discovery plus;['service', 'discovery plus']
1.5;20;18;OTT-CTV : OTT-CTV Service : Dish TV;;22743.0;[22743];False;False;30317;peer39;ott-ctv;service : dish tv;['service', 'dish tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : DisneyPlus;;22743.0;[22743];False;False;22759;peer39;ott-ctv;service : disneyplus;['service', 'disneyplus']
0.0;20;18;OTT-CTV : OTT-CTV Service : DisneyPlus Hotstar;;22743.0;[22743];False;False;25106;peer39;ott-ctv;service : disneyplus hotstar;['service', 'disneyplus hotstar']
1.5;20;18;OTT-CTV : OTT-CTV Service : DistroTV;;22743.0;[22743];False;False;22760;peer39;ott-ctv;service : distrotv;['service', 'distrotv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Dove;;22743.0;[22743];False;False;21856;peer39;ott-ctv;service : dove;['service', 'dove']
1.5;20;18;OTT-CTV : OTT-CTV Service : DStv;;22743.0;[22743];False;False;22761;peer39;ott-ctv;service : dstv;['service', 'dstv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Dunya TV;;22743.0;[22743];False;False;30318;peer39;ott-ctv;service : dunya tv;['service', 'dunya tv']
0.0;20;18;OTT-CTV : OTT-CTV Service : Fawesome TV;;22743.0;[22743];False;False;21901;peer39;ott-ctv;service : fawesome tv;['service', 'fawesome tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Fersehen mit Herz;;22743.0;[22743];False;False;30265;peer39;ott-ctv;service : fersehen mit herz;['service', 'fersehen mit herz']
1.5;20;18;OTT-CTV : OTT-CTV Service : Filmbox;;22743.0;[22743];False;False;31932;peer39;ott-ctv;service : filmbox;['service', 'filmbox']
1.5;20;18;OTT-CTV : OTT-CTV Service : Filmo TV;;22743.0;[22743];False;False;22762;peer39;ott-ctv;service : filmo tv;['service', 'filmo tv']
0.0;20;18;OTT-CTV : OTT-CTV Service : Flash;;22743.0;[22743];False;False;25107;peer39;ott-ctv;service : flash;['service', 'flash']
1.5;20;18;OTT-CTV : OTT-CTV Service : Foxtel Now;;22743.0;[22743];False;False;22763;peer39;ott-ctv;service : foxtel now;['service', 'foxtel now']
1.5;20;18;OTT-CTV : OTT-CTV Service : FPT Play;;22743.0;[22743];False;False;31933;peer39;ott-ctv;service : fpt play;['service', 'fpt play']
1.5;20;18;OTT-CTV : OTT-CTV Service : France TV;;22743.0;[22743];False;False;22764;peer39;ott-ctv;service : france tv;['service', 'france tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Frndly TV;;22743.0;[22743];False;False;22765;peer39;ott-ctv;service : frndly tv;['service', 'frndly tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : FuboTV;;22743.0;[22743];False;False;22766;peer39;ott-ctv;service : fubotv;['service', 'fubotv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Globoplay;;22743.0;[22743];False;False;25110;peer39;ott-ctv;service : globoplay;['service', 'globoplay']
1.5;20;18;OTT-CTV : OTT-CTV Service : HBO;;22743.0;[22743];False;False;22767;peer39;ott-ctv;service : hbo;['service', 'hbo']
1.5;20;18;OTT-CTV : OTT-CTV Service : HBO Max;;22743.0;[22743];False;False;25111;peer39;ott-ctv;service : hbo max;['service', 'hbo max']
1.5;20;18;OTT-CTV : OTT-CTV Service : Helix TV;;22743.0;[22743];False;False;22768;peer39;ott-ctv;service : helix tv;['service', 'helix tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Hulu;;22743.0;[22743];False;False;22769;peer39;ott-ctv;service : hulu;['service', 'hulu']
1.5;20;18;OTT-CTV : OTT-CTV Service : ICI TOU TV;;22743.0;[22743];False;False;22770;peer39;ott-ctv;service : ici tou tv;['service', 'ici tou tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : IMPACT Plus;;22743.0;[22743];False;False;22771;peer39;ott-ctv;service : impact plus;['service', 'impact plus']
1.5;20;18;OTT-CTV : OTT-CTV Service : IP Television;;22743.0;[22743];False;False;25115;peer39;ott-ctv;service : ip television;['service', 'ip television']
1.5;20;18;OTT-CTV : OTT-CTV Service : iQIYI;;22743.0;[22743];False;False;25116;peer39;ott-ctv;service : iqiyi;['service', 'iqiyi']
1.5;20;18;OTT-CTV : OTT-CTV Service : iTV;;22743.0;[22743];False;False;30319;peer39;ott-ctv;service : itv;['service', 'itv']
1.5;20;18;OTT-CTV : OTT-CTV Service : iWantTFC;;22743.0;[22743];False;False;25118;peer39;ott-ctv;service : iwanttfc;['service', 'iwanttfc']
1.5;20;18;OTT-CTV : OTT-CTV Service : Jadoo TV;;22743.0;[22743];False;False;25119;peer39;ott-ctv;service : jadoo tv;['service', 'jadoo tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : JadooTV Farsi;;22743.0;[22743];False;False;25120;peer39;ott-ctv;service : jadootv farsi;['service', 'jadootv farsi']
1.5;20;18;OTT-CTV : OTT-CTV Service : JioCinema;;22743.0;[22743];False;False;31934;peer39;ott-ctv;service : jiocinema;['service', 'jiocinema']
1.5;20;18;OTT-CTV : OTT-CTV Service : Joyn;;22743.0;[22743];False;False;25121;peer39;ott-ctv;service : joyn;['service', 'joyn']
1.5;20;18;OTT-CTV : OTT-CTV Service : Kartina TV;;22743.0;[22743];False;False;31935;peer39;ott-ctv;service : kartina tv;['service', 'kartina tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Kayo Sports;;22743.0;[22743];False;False;25122;peer39;ott-ctv;service : kayo sports;['service', 'kayo sports']
1.5;20;18;OTT-CTV : OTT-CTV Service : KORTV;;22743.0;[22743];False;False;22772;peer39;ott-ctv;service : kortv;['service', 'kortv']
1.5;20;18;OTT-CTV : OTT-CTV Service : LG Channels;;22743.0;[22743];False;False;22773;peer39;ott-ctv;service : lg channels;['service', 'lg channels']
1.5;20;18;OTT-CTV : OTT-CTV Service : LINE TV;;22743.0;[22743];False;False;22774;peer39;ott-ctv;service : line tv;['service', 'line tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : lionsgate;;22743.0;[22743];False;False;25123;peer39;ott-ctv;service : lionsgate;['service', 'lionsgate']
1.5;20;18;OTT-CTV : OTT-CTV Service : LiTV;;22743.0;[22743];False;False;22775;peer39;ott-ctv;service : litv;['service', 'litv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Local Now;;22743.0;[22743];False;False;22776;peer39;ott-ctv;service : local now;['service', 'local now']
1.5;20;18;OTT-CTV : OTT-CTV Service : loop tv;;22743.0;[22743];False;False;22777;peer39;ott-ctv;service : loop tv;['service', 'loop tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : MagentaTV;;22743.0;[22743];False;False;30281;peer39;ott-ctv;service : magentatv;['service', 'magentatv']
1.5;20;18;OTT-CTV : OTT-CTV Service : manoramaMAX;;22743.0;[22743];False;False;25124;peer39;ott-ctv;service : manoramamax;['service', 'manoramamax']
1.5;20;18;OTT-CTV : OTT-CTV Service : MEGOGO;;22743.0;[22743];False;False;25125;peer39;ott-ctv;service : megogo;['service', 'megogo']
1.5;20;18;OTT-CTV : OTT-CTV Service : Metax TV;;22743.0;[22743];False;False;25126;peer39;ott-ctv;service : metax tv;['service', 'metax tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : meWATCH;;22743.0;[22743];False;False;25127;peer39;ott-ctv;service : mewatch;['service', 'mewatch']
1.5;20;18;OTT-CTV : OTT-CTV Service : Mitele;;22743.0;[22743];False;False;22778;peer39;ott-ctv;service : mitele;['service', 'mitele']
1.5;20;18;OTT-CTV : OTT-CTV Service : Molotov TV;;22743.0;[22743];False;False;22779;peer39;ott-ctv;service : molotov tv;['service', 'molotov tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : MTV Katsomo;;22743.0;[22743];False;False;25129;peer39;ott-ctv;service : mtv katsomo;['service', 'mtv katsomo']
1.5;20;18;OTT-CTV : OTT-CTV Service : MX Player;;22743.0;[22743];False;False;31936;peer39;ott-ctv;service : mx player;['service', 'mx player']
1.5;20;18;OTT-CTV : OTT-CTV Service : MyCanal;;22743.0;[22743];False;False;22780;peer39;ott-ctv;service : mycanal;['service', 'mycanal']
1.5;20;18;OTT-CTV : OTT-CTV Service : MYTF1;;22743.0;[22743];False;False;22781;peer39;ott-ctv;service : mytf1;['service', 'mytf1']
1.5;20;18;OTT-CTV : OTT-CTV Service : myTV;;22743.0;[22743];False;False;25130;peer39;ott-ctv;service : mytv;['service', 'mytv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Netflix;;22743.0;[22743];False;False;31937;peer39;ott-ctv;service : netflix;['service', 'netflix']
1.5;20;18;OTT-CTV : OTT-CTV Service : Netgem TV;;22743.0;[22743];False;False;25131;peer39;ott-ctv;service : netgem tv;['service', 'netgem tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Netzkino;;22743.0;[22743];False;False;22782;peer39;ott-ctv;service : netzkino;['service', 'netzkino']
1.5;20;18;OTT-CTV : OTT-CTV Service : Now TV;;22743.0;[22743];False;False;30295;peer39;ott-ctv;service : now tv;['service', 'now tv']
1.5;20;18;OTT-CTV : OTT-CTV Service : NRJ Play;;22743.0;[22743];False;False;22783;peer39;ott-ctv;service : nrj play;['service', 'nrj play']
1.5;20;18;OTT-CTV : OTT-CTV Service : OCS;;22743.0;[22743];False;False;22784;peer39;ott-ctv;service : ocs;['service', 'ocs']
1.5;20;18;OTT-CTV : OTT-CTV Service : Optus Sport;;22743.0;[22743];False;False;25132;peer39;ott-ctv;service : optus sport;['service', 'optus sport']
1.5;20;18;OTT-CTV : OTT-CTV Service : OrkaTV;;22743.0;[22743];False;False;22785;peer39;ott-ctv;service : orkatv;['service', 'orkatv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Paramount Plus;;22743.0;[22743];False;False;25133;peer39;ott-ctv;service : paramount plus;['service', 'paramount plus']
1.5;20;18;OTT-CTV : OTT-CTV Service : Peacock;;22743.0;[22743];False;False;22786;peer39;ott-ctv;service : peacock;['service', 'peacock']
1.5;20;18;OTT-CTV : OTT-CTV Service : Philo;;22743.0;[22743];False;False;22787;peer39;ott-ctv;service : philo;['service', 'philo']
1.5;20;18;OTT-CTV : OTT-CTV Service : Plex;;22743.0;[22743];False;False;22788;peer39;ott-ctv;service : plex;['service', 'plex']
1.5;20;18;OTT-CTV : OTT-CTV Service : PlutoTV;;22743.0;[22743];False;False;22789;peer39;ott-ctv;service : plutotv;['service', 'plutotv']
1.5;20;18;OTT-CTV : OTT-CTV Service : Pongalo;;22743.0;[22743];False;False;22790;peer39;ott-ctv;service : pongalo;['service', 'pongalo']
1.5;20;18;OTT-CTV : OTT-CTV Service : popcornflix;;22743.0;[22743];False;False;22791;peer39;ott-ctv;service : popcornflix;['service', 'popcornflix']
1.5;20;18;OTT-CTV : OTT-CTV Service : PTC PLAY;;22743.0;[22743];False;False;22792;peer39;ott-ctv;service : ptc play;['service', 'ptc play']
1.5;20;18;OTT-CTV : OTT-CTV Service : Rakuten VIKI;;22743.0;[22743];False;False;22793;peer39;ott-ctv;service : rakuten viki;['service', 'rakuten viki']
